Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-1826.007	-2107.401	281.394	1.540482	3.665522	2.581632
6	-1828.872	-2111.923	283.0514	1.650826	2.214715	1.848645
12	-1844.17	-2126.34	282.1703	1.672184	4.407973	1.831747
18	-1831.429	-2112.879	281.4509	1.492667	3.22607	2.679188
24	-1823.171	-2104.754	281.5828	1.44698	2.941379	2.698938
30	-1825.205	-2105.381	280.1766	1.363329	3.155634	3.533652
36	-1832.53	-2112.257	279.7277	1.29502	3.155634	3.832914
42	-1835.322	-2115.607	280.2853	1.31577	3.493054	3.420813
48	-1842.152	-2122.907	280.7548	1.228792	2.782944	3.367688
54	-1827.891	-2108.894	281.0029	1.196909	3.442304	3.078301
60	-1827.354	-2108.834	281.4794	1.448122	2.97121	2.753695
66	-1826.938	-2109.097	282.1582	1.492268	2.433435	2.460439
72	-1830.519	-2110.991	280.4718	1.304324	3.593028	3.296155
78	-1818.996	-2100.023	281.0274	1.235853	3.433234	3.042432
84	-1844.199	-2126.073	281.8736	1.404166	3.320696	2.448311
90	-1837.541	-2118.485	280.944	1.214717	3.433234	3.104878
96	-1834.849	-2117.203	282.3538	1.450204	2.766347	2.26233
102	-1823.286	-2103.473	280.1869	1.415005	3.862311	3.3422
108	-1830.758	-2112.169	281.4115	1.504527	3.318788	2.673538
114	-1837.573	-2119.054	281.4811	1.495486	2.994024	2.717716
120	-1837.74	-2118.632	280.8923	1.363812	3.413112	3.051356
126	-1836.69	-2116.85	280.1598	1.133788	3.185793	3.669578
132	-1827.24	-2108.511	281.2716	1.27845	2.907535	2.998857
138	-1833.558	-2113.694	280.1364	1.364567	2.709821	3.668461
144	-1833.995	-2114.141	280.146	1.302133	2.777138	3.681215
150	-1839.061	-2118.724	279.663	1.331856	3.415666	3.789819
156	-1822.27	-2101.197	278.9263	1.141099	3.653999	4.26872
162	-1822.049	-2100.56	278.5117	1.17241	3.191049	4.584593
168	-1817.232	-2097.598	280.3662	1.282329	3.569341	3.376374
174	-1814.198	-2095.081	280.8827	1.450378	2.555335	3.224318
180	-1834.889	-2115.342	280.4529	1.248252	3.497658	3.36115
186	-1830.953	-2112.156	281.2035	1.512305	3.866768	2.672737
192	-1815.106	-2095.301	280.1944	1.252886	3.80105	3.445403
198	-1812.246	-2092.871	280.6251	1.150739	2.652354	3.524325
204	-1813.333	-2093.477	280.1447	1.252634	3.564388	3.524325
210	-1814.974	-2095.33	280.3563	1.27859	3.564388	3.385448
216	-1825.861	-2107.231	281.3706	1.571405	4.332282	2.436507
222	-1824.35	-2105.481	281.1318	1.402782	3.530068	2.857122
228	-1831.853	-2111.966	280.1134	1.419438	5.320862	3.121948
234	-1839.474	-2118.889	279.4141	1.138675	3.490553	4.027009
240	-1824.023	-2103.875	279.8517	1.215235	3.770383	3.672973
246	-1831.76	-2110.615	278.8545	1.010357	3.484217	4.418547
